"","X","league","cumPoints","Goals","Points","Standing","Shots","ShotsOnTarget","Corners","Fouls","DP","results","B365H","B365D","B365A"
"2079",2079,"SPD",0.0515463917525773,0.115384615384615,0.333333333333333,0.8125,0.35,0.288135593220339,0.470588235294118,0.673758865248227,0.636363636363636,"A",1.72,3.5,5
"2080",2080,"SPD",0.0515463917525773,0.153846153846154,0.333333333333333,3.66666666666667,0.533333333333333,0.372881355932203,0.529411764705882,0.687943262411348,0.651515151515151,"H",1.61,3.6,6
"2081",2081,"SPD",0.103092783505155,0.307692307692308,0.666666666666667,5,0.45,0.389830508474576,0.294117647058824,0.787234042553192,0.515151515151515,"A",1.57,3.75,6.25
"2082",2082,"SPD",0.0721649484536082,0.153846153846154,0.266666666666667,0.857142857142857,0.566666666666667,0.423728813559322,0.705882352941177,0.666666666666667,0.378787878787879,"D",2,3.3,3.8
"2083",2083,"SPD",0.11340206185567,0.384615384615385,0.733333333333333,1.25,0.616666666666667,0.440677966101695,0.470588235294118,0.666666666666667,0.545454545454545,"H",1.44,4.2,7.5
"2084",2084,"SPD",0.0206185567010309,0.0769230769230769,0.133333333333333,2.71428571428571,0.775,0.389830508474576,0.823529411764706,0.48936170212766,0.333333333333333,"H",2.1,3.2,3.6
"2085",2085,"SPD",0.0515463917525773,0.230769230769231,0.266666666666667,1.875,0.625,0.457627118644068,0.627450980392157,0.645390070921986,0.272727272727273,"D",2.4,3.25,2.9
"2087",2087,"SPD",0.0824742268041237,0.230769230769231,0.466666666666667,9,0.483333333333333,0.271186440677966,0.509803921568628,0.666666666666667,0.545454545454545,"H",1.25,5.5,12
"2088",2088,"SPD",0.0515463917525773,0.269230769230769,0.133333333333333,1.8,0.475,0.305084745762712,0.745098039215686,0.702127659574468,0.424242424242424,"H",2.1,3.3,3.5
"2090",2090,"SPD",0.0103092783505155,0.115384615384615,0.0666666666666667,1.81818181818182,0.416666666666667,0.271186440677966,0.509803921568628,0.595744680851064,0.575757575757576,"H",1.44,4.2,7.5
"2091",2091,"SPD",0.195876288659794,0.346153846153846,0.866666666666667,0.2,0.533333333333333,0.440677966101695,0.352941176470588,0.588652482269504,0.272727272727273,"H",3.6,3.3,2.05
"2092",2092,"SPD",0.154639175257732,0.307692307692308,0.8,0.428571428571429,0.466666666666667,0.389830508474576,0.392156862745098,0.609929078014184,0.333333333333333,"A",3.1,3.25,2.3
"2094",2094,"SPD",0.175257731958763,0.5,0.866666666666667,0.5,0.675,0.694915254237288,0.529411764705882,0.517730496453901,0.242424242424242,"H",4.2,3.5,1.85
"2097",2097,"SPD",0.11340206185567,0.153846153846154,0.6,0.5,0.358333333333333,0.305084745762712,0.313725490196078,0.702127659574468,0.393939393939394,"D",2,3.3,3.75
"2101",2101,"SPD",0.0721649484536082,0.192307692307692,0.333333333333333,1.6,0.583333333333333,0.305084745762712,0.627450980392157,0.609929078014184,0.46969696969697,"D",2.1,3.25,3.6
"2102",2102,"SPD",0.164948453608247,0.346153846153846,0.8,0.5,0.433333333333333,0.372881355932203,0.392156862745098,0.836879432624114,0.454545454545455,"D",2.3,3.25,3.1
"2103",2103,"SPD",0.0824742268041237,0.115384615384615,0.266666666666667,13,0.508333333333333,0.305084745762712,0.392156862745098,0.581560283687943,0.212121212121212,"H",1.3,5,11
"2105",2105,"SPD",0.144329896907216,0.461538461538462,0.8,0.3,0.591666666666667,0.508474576271186,0.450980392156863,0.645390070921986,0.545454545454545,"A",5,3.8,1.66
"2106",2106,"SPD",0.0824742268041237,0.153846153846154,0.4,1.33333333333333,0.55,0.271186440677966,0.529411764705882,0.702127659574468,0.590909090909091,"H",2.3,3.25,3.1
"2107",2107,"SPD",0.0515463917525773,0.192307692307692,0.0666666666666667,1.26666666666667,0.55,0.355932203389831,0.686274509803922,0.617021276595745,0.5,"D",1.8,3.6,4.2
"2108",2108,"SPD",0.0515463917525773,0.192307692307692,0.266666666666667,2.25,0.758333333333333,0.406779661016949,0.764705882352941,0.588652482269504,0.348484848484849,"H",2.1,3.25,3.6
"2109",2109,"SPD",0.185567010309278,0.384615384615385,0.8,0.153846153846154,0.416666666666667,0.406779661016949,0.392156862745098,0.687943262411348,0.378787878787879,"H",2.3,3.25,3.1
"2110",2110,"SPD",0.185567010309278,0.384615384615385,0.8,0.3,0.383333333333333,0.338983050847458,0.392156862745098,0.546099290780142,0.424242424242424,"H",2.4,3.3,2.87
"2111",2111,"SPD",0.144329896907216,0.384615384615385,0.6,0.818181818181818,0.475,0.338983050847458,0.450980392156863,0.602836879432624,0.439393939393939,"A",2.7,3.3,2.6
"2113",2113,"SPD",0.0927835051546392,0.346153846153846,0.466666666666667,0.933333333333333,0.441666666666667,0.305084745762712,0.549019607843137,0.567375886524823,0.606060606060606,"A",2.05,3.3,3.6
"2114",2114,"SPD",0.103092783505155,0.115384615384615,0.333333333333333,0.666666666666667,0.458333333333333,0.271186440677966,0.725490196078431,0.638297872340426,0.621212121212121,"H",2.15,3.2,3.5
"2116",2116,"SPD",0.154639175257732,0.230769230769231,0.666666666666667,0.470588235294118,0.566666666666667,0.389830508474576,0.333333333333333,0.645390070921986,0.348484848484849,"D",2.3,3.2,3.1
"2117",2117,"SPD",0.22680412371134,0.346153846153846,0.8,0.5,0.591666666666667,0.525423728813559,0.313725490196078,0.560283687943262,0.363636363636364,"A",2.6,3.3,2.7
"2118",2118,"SPD",0.0103092783505155,0.0769230769230769,0,6.66666666666667,0.316666666666667,0.23728813559322,0.450980392156863,0.539007092198582,0.484848484848485,"H",1.25,5.25,13
"2121",2121,"SPD",0.185567010309278,0.269230769230769,0.4,0.428571428571429,0.258333333333333,0.288135593220339,0.392156862745098,0.73758865248227,0.575757575757576,"A",2.6,3.25,2.7
"2123",2123,"SPD",0.0927835051546392,0,0.0666666666666667,1.14285714285714,0.525,0.288135593220339,0.549019607843137,0.73758865248227,0.772727272727273,"H",2,3.3,3.8
"2124",2124,"SPD",0.216494845360825,0.384615384615385,0.6,0.75,0.525,0.440677966101695,0.509803921568628,0.453900709219858,0.272727272727273,"A",2.05,3.3,3.6
"2125",2125,"SPD",0.0824742268041237,0.153846153846154,0.4,8.5,0.508333333333333,0.338983050847458,0.490196078431373,0.595744680851064,0.636363636363636,"H",1.2,6,15
"2126",2126,"SPD",0.11340206185567,0.115384615384615,0.266666666666667,0.65,0.55,0.389830508474576,0.490196078431373,0.539007092198582,0.363636363636364,"H",2.62,3.25,2.62
"2127",2127,"SPD",0.0927835051546392,0.192307692307692,0.266666666666667,1.5,0.583333333333333,0.338983050847458,0.490196078431373,0.560283687943262,0.378787878787879,"A",2.25,3.2,3.25
"2128",2128,"SPD",0.0824742268041237,0.230769230769231,0.4,1.63636363636364,0.658333333333333,0.372881355932203,0.686274509803922,0.609929078014184,0.348484848484849,"A",1.95,3.3,4
"2130",2130,"SPD",0.0721649484536082,0.192307692307692,0.133333333333333,2.71428571428571,0.55,0.423728813559322,0.568627450980392,0.659574468085106,0.46969696969697,"A",1.57,3.6,6.5
"2131",2131,"SPD",0.247422680412371,0.384615384615385,0.666666666666667,0.142857142857143,0.625,0.525423728813559,0.823529411764706,0.468085106382979,0.181818181818182,"H",6,3.75,1.57
"2132",2132,"SPD",0.134020618556701,0.0384615384615385,0.333333333333333,3.33333333333333,0.383333333333333,0.288135593220339,0.450980392156863,0.595744680851064,0.303030303030303,"H",1.44,4.2,7.5
"2134",2134,"SPD",0.175257731958763,0.384615384615385,0.6,0.421052631578947,0.6,0.440677966101695,0.450980392156863,0.581560283687943,0.560606060606061,"H",2.62,3.3,2.62
"2136",2136,"SPD",0.175257731958763,0.230769230769231,0.6,0.538461538461538,0.633333333333333,0.389830508474576,0.431372549019608,0.617021276595745,0.454545454545455,"A",2.3,3.3,3.1
"2137",2137,"SPD",0.164948453608247,0.346153846153846,0.533333333333333,9,0.525,0.406779661016949,0.431372549019608,0.652482269503546,0.833333333333333,"H",1.33,5,9
"2138",2138,"SPD",0.123711340206186,0.307692307692308,0.466666666666667,0.777777777777778,0.466666666666667,0.288135593220339,0.470588235294118,0.581560283687943,0.772727272727273,"H",2.37,3.3,3
"2139",2139,"SPD",0.0412371134020619,0.115384615384615,0.2,1.17647058823529,0.358333333333333,0.254237288135593,0.529411764705882,0.539007092198582,0.393939393939394,"H",1.72,3.5,5
"2140",2140,"SPD",0.154639175257732,0.384615384615385,0.6,3.33333333333333,0.608333333333333,0.406779661016949,0.529411764705882,0.709219858156028,0.484848484848485,"H",2.3,3.3,3.1
"2142",2142,"SPD",0.288659793814433,0.5,0.6,0.0833333333333333,0.525,0.457627118644068,0.333333333333333,0.560283687943262,0.53030303030303,"D",6,3.6,1.61
"2144",2144,"SPD",0.123711340206186,0.230769230769231,0.266666666666667,1.33333333333333,0.641666666666667,0.338983050847458,0.686274509803922,0.475177304964539,0.424242424242424,"D",2.15,3.3,3.4
"2145",2145,"SPD",0.134020618556701,0.307692307692308,0.533333333333333,2.33333333333333,0.608333333333333,0.525423728813559,0.764705882352941,0.595744680851064,0.363636363636364,"H",1.53,3.8,6.5
"2147",2147,"SPD",0.22680412371134,0.269230769230769,0.6,0.294117647058824,0.466666666666667,0.305084745762712,0.333333333333333,0.808510638297872,0.590909090909091,"A",2.45,3.25,2.87
"2149",2149,"SPD",0.123711340206186,0.0769230769230769,0.266666666666667,7.5,0.6,0.457627118644068,0.686274509803922,0.574468085106383,0.333333333333333,"D",1.4,4.5,8
"2151",2151,"SPD",0.0721649484536082,0.230769230769231,0.466666666666667,1.5,0.583333333333333,0.559322033898305,0.372549019607843,0.780141843971631,0.515151515151515,"D",1.33,4.5,9.5
"2154",2154,"SPD",0.237113402061856,0.192307692307692,0.733333333333333,6,0.508333333333333,0.372881355932203,0.392156862745098,0.631205673758865,0.454545454545455,"H",1.33,4.75,10
"2156",2156,"SPD",0.0721649484536082,0.269230769230769,0.4,2,0.475,0.338983050847458,0.607843137254902,0.539007092198582,0.303030303030303,"H",1.53,3.75,7
"2159",2159,"SPD",0.185567010309278,0.346153846153846,0.466666666666667,0.5,0.558333333333333,0.372881355932203,0.392156862745098,0.624113475177305,0.53030303030303,"H",2.5,3.25,2.8
"2161",2161,"SPD",0.288659793814433,0.461538461538462,0.666666666666667,0.125,0.516666666666667,0.440677966101695,0.607843137254902,0.595744680851064,0.272727272727273,"H",3.1,3.3,2.3
"2163",2163,"SPD",0.154639175257732,0.307692307692308,0.2,1.09090909090909,0.516666666666667,0.338983050847458,0.666666666666667,0.872340425531915,0.666666666666667,"D",2.9,3.3,2.37
"2164",2164,"SPD",0.329896907216495,0.5,0.666666666666667,0.1,0.45,0.338983050847458,0.352941176470588,0.567375886524823,0.515151515151515,"A",4,3.4,1.9
"2165",2165,"SPD",0.247422680412371,0.230769230769231,0.4,0.545454545454545,0.408333333333333,0.338983050847458,0.607843137254902,0.702127659574468,0.46969696969697,"D",2.8,3.25,2.5
"2166",2166,"SPD",0.164948453608247,0.384615384615385,0.666666666666667,1.25,0.483333333333333,0.491525423728814,0.627450980392157,0.645390070921986,0.393939393939394,"H",2.4,3.3,3
"2168",2168,"SPD",0.134020618556701,0.230769230769231,0.333333333333333,9,0.591666666666667,0.389830508474576,0.588235294117647,0.595744680851064,0.348484848484849,"H",1.2,6,15
"2170",2170,"SPD",0.206185567010309,0.269230769230769,0.333333333333333,1.14285714285714,0.425,0.322033898305085,0.431372549019608,0.546099290780142,0.636363636363636,"H",2.3,3.3,3.1
"2173",2173,"SPD",0.123711340206186,0.346153846153846,0.8,0.0666666666666667,0.508333333333333,0.372881355932203,0.450980392156863,0.638297872340426,0.212121212121212,"D",2.5,3.2,2.75
"2175",2175,"SPD",0.0721649484536082,0.307692307692308,0.4,4,0.475,0.372881355932203,0.431372549019608,0.524822695035461,0.272727272727273,"H",1.36,4.5,9
"2176",2176,"SPD",0.319587628865979,0.346153846153846,0.666666666666667,0.333333333333333,0.7,0.593220338983051,0.784313725490196,0.468085106382979,0.318181818181818,"A",3.5,3.3,2.1
"2177",2177,"SPD",0.195876288659794,0.115384615384615,0.533333333333333,0.5,0.525,0.355932203389831,0.686274509803922,0.822695035460993,0.545454545454545,"H",2.05,3.3,3.6
"2179",2179,"SPD",0.195876288659794,0.307692307692308,0.133333333333333,0.578947368421053,0.616666666666667,0.372881355932203,0.607843137254902,0.638297872340426,0.560606060606061,"D",2.4,3.3,2.9
"2181",2181,"SPD",0.268041237113402,0.269230769230769,0.666666666666667,0.352941176470588,0.475,0.406779661016949,0.549019607843137,0.652482269503546,0.560606060606061,"H",2.5,3.25,2.8
"2182",2182,"SPD",0.175257731958763,0.153846153846154,0.333333333333333,15,0.5,0.338983050847458,0.490196078431373,0.652482269503546,0.393939393939394,"H",1.28,5.25,11
"2183",2183,"SPD",0.309278350515464,0.384615384615385,0.666666666666667,0.230769230769231,0.55,0.406779661016949,0.431372549019608,0.631205673758865,0.772727272727273,"D",2.9,3.3,2.4
"2184",2184,"SPD",0.0927835051546392,0.230769230769231,0.6,1.33333333333333,0.458333333333333,0.372881355932203,0.196078431372549,0.808510638297872,0.712121212121212,"A",1.66,3.4,5.5
"2188",2188,"SPD",0.257731958762887,0.115384615384615,0.266666666666667,0.7,0.416666666666667,0.23728813559322,0.529411764705882,0.709219858156028,0.424242424242424,"D",2.1,3.3,3.5
"2190",2190,"SPD",0.309278350515464,0.346153846153846,0.733333333333333,1.66666666666667,0.525,0.423728813559322,0.411764705882353,0.680851063829787,0.46969696969697,"A",1.95,3.3,4
"2191",2191,"SPD",0.391752577319588,0.423076923076923,0.866666666666667,0.5,0.55,0.372881355932203,0.235294117647059,0.695035460992908,0.378787878787879,"A",2,3.4,3.7
"2192",2192,"SPD",0.144329896907216,0.192307692307692,0.133333333333333,0.95,0.55,0.322033898305085,0.411764705882353,0.595744680851064,0.393939393939394,"A",2.8,3.25,2.5
"2193",2193,"SPD",0.216494845360825,0.269230769230769,0.333333333333333,0.470588235294118,0.441666666666667,0.305084745762712,0.450980392156863,0.531914893617021,0.5,"H",2.2,3.3,3.25
"2194",2194,"SPD",0.175257731958763,0.346153846153846,0.6,0.888888888888889,0.366666666666667,0.305084745762712,0.372549019607843,0.765957446808511,0.5,"D",2.2,3.3,3.25
"2195",2195,"SPD",0.0412371134020619,0.153846153846154,0.266666666666667,2.25,0.591666666666667,0.474576271186441,0.588235294117647,0.75177304964539,0.439393939393939,"A",2.4,3.25,2.8
"2197",2197,"SPD",0.329896907216495,0.192307692307692,0.333333333333333,1.33333333333333,0.525,0.457627118644068,0.549019607843137,0.51063829787234,0.53030303030303,"H",2.3,3.3,3.1
"2198",2198,"SPD",0.350515463917526,0.346153846153846,0.666666666666667,0.25,0.725,0.728813559322034,0.843137254901961,0.574468085106383,0.212121212121212,"A",4.75,3.5,1.75
"2200",2200,"SPD",0.319587628865979,0.307692307692308,0.666666666666667,0.263157894736842,0.525,0.457627118644068,0.313725490196078,0.666666666666667,0.833333333333333,"A",2.87,3.3,2.4
"2202",2202,"SPD",0.216494845360825,0.307692307692308,0.266666666666667,11,0.575,0.288135593220339,0.627450980392157,0.659574468085106,0.590909090909091,"H",1.33,4.75,10
"2203",2203,"SPD",0.195876288659794,0.153846153846154,0.466666666666667,1.07692307692308,0.341666666666667,0.23728813559322,0.372549019607843,0.801418439716312,0.742424242424242,"D",2.15,3.3,3.4
"2204",2204,"SPD",0.195876288659794,0.230769230769231,0.4,2.5,0.558333333333333,0.322033898305085,0.411764705882353,0.652482269503546,0.621212121212121,"H",2.05,3.25,3.75
"2205",2205,"SPD",0.185567010309278,0.269230769230769,0.466666666666667,2.125,0.291666666666667,0.271186440677966,0.352941176470588,0.808510638297872,0.590909090909091,"H",1.61,3.4,6.5
"2206",2206,"SPD",0.0412371134020619,0.269230769230769,0.266666666666667,3.8,0.525,0.406779661016949,0.666666666666667,0.645390070921986,0.333333333333333,"H",1.25,5,13
"2207",2207,"SPD",0.0721649484536082,0.192307692307692,0.2,2.85714285714286,0.458333333333333,0.355932203389831,0.294117647058824,0.609929078014184,0.303030303030303,"D",1.33,4.75,9.5
"2208",2208,"SPD",0.268041237113402,0.423076923076923,0.733333333333333,0.4375,0.633333333333333,0.525423728813559,0.568627450980392,0.645390070921986,0.515151515151515,"H",3,3.25,2.35
"2209",2209,"SPD",0.22680412371134,0.269230769230769,0.533333333333333,4.5,0.516666666666667,0.305084745762712,0.647058823529412,0.73758865248227,0.515151515151515,"H",1.18,6,19
"2211",2211,"SPD",0.278350515463918,0.0769230769230769,0.2,1.75,0.508333333333333,0.322033898305085,0.647058823529412,0.695035460992908,0.5,"H",2,3.3,3.75
"2213",2213,"SPD",0.45360824742268,0.346153846153846,1,0.05,0.575,0.389830508474576,0.274509803921569,0.73758865248227,0.272727272727273,"A",9,5,1.33
"2214",2214,"SPD",0.298969072164948,0.269230769230769,0.4,0.375,0.425,0.338983050847458,0.607843137254902,0.602836879432624,0.575757575757576,"A",2.25,3.25,3.2
"2216",2216,"SPD",0.175257731958763,0.153846153846154,0.266666666666667,3.8,0.508333333333333,0.322033898305085,0.411764705882353,0.560283687943262,0.287878787878788,"H",1.57,3.75,6
"2218",2218,"SPD",0.216494845360825,0.115384615384615,0.133333333333333,0.785714285714286,0.491666666666667,0.254237288135593,0.431372549019608,0.531914893617021,0.454545454545455,"D",1.95,3.4,3.8
"2220",2220,"SPD",0.278350515463918,0.0769230769230769,0.2,1.75,0.491666666666667,0.440677966101695,0.607843137254902,0.666666666666667,0.46969696969697,"H",2,3.3,3.75
