"","X","league","cumPoints","Goals","Points","Standing","Shots","ShotsOnTarget","Corners","Fouls","DP","results","B365H","B365D","B365A"
"6649",4010,"EPL",0.258426966292135,0.4,0.6,0.3125,0.466101694915254,0.342465753424658,0.583333333333333,0.678899082568807,0.448979591836735,"D",0,0,0
"6652",4013,"EPL",0.471910112359551,0.3,0.533333333333333,1.25,0.73728813559322,0.356164383561644,0.5,0.458715596330275,0.387755102040816,"H",1.83,3.9,4.5
"6659",4020,"EPL",0.247191011235955,0.25,0.0666666666666667,0.684210526315789,0.449152542372881,0.191780821917808,0.316666666666667,0.559633027522936,0.612244897959184,"H",2.1,3.4,3.9
"6660",4021,"EPL",0.292134831460674,0.55,0.866666666666667,0.0588235294117647,0.313559322033898,0.273972602739726,0.25,0.495412844036697,0.36734693877551,"A",0,0,0
"6662",4023,"EPL",0.269662921348315,0.1,0.333333333333333,0.55,0.584745762711864,0.246575342465753,0.566666666666667,0.513761467889908,0.571428571428571,"H",2.3,3.4,3.4
"6663",4024,"EPL",0.303370786516854,0.45,0.533333333333333,1.66666666666667,0.449152542372881,0.301369863013699,0.216666666666667,0.63302752293578,0.530612244897959,"H",1.53,4.33,7
"6667",4028,"EPL",0.449438202247191,0.35,0.6,0.5,0.559322033898305,0.315068493150685,0.466666666666667,0.513761467889908,0.428571428571429,"H",7,4,1.57
"6669",4030,"EPL",0.258426966292135,0.15,0.466666666666667,13,0.516949152542373,0.26027397260274,0.616666666666667,0.495412844036697,0.36734693877551,"H",1.22,7,16
"6674",4035,"EPL",0.415730337078652,0.15,0.266666666666667,4,0.771186440677966,0.410958904109589,0.433333333333333,0.587155963302752,0.489795918367347,"H",1.25,6.25,15
"6687",4048,"EPL",0.280898876404494,0.1,0.333333333333333,0.857142857142857,0.677966101694915,0.232876712328767,0.666666666666667,0.467889908256881,0.510204081632653,"H",2.05,3.5,4
"6689",4050,"EPL",0.561797752808989,0.85,0.733333333333333,0.2,0.686440677966102,0.534246575342466,0.316666666666667,0.568807339449541,0.204081632653061,"A",8,5.25,1.4
"6703",4064,"EPL",0.561797752808989,0.5,0.666666666666667,0.3125,0.483050847457627,0.273972602739726,0.5,0.44954128440367,0.26530612244898,"H",3.8,3.5,2.1
"6711",4072,"EPL",0.662921348314607,0.45,0.533333333333333,0.142857142857143,0.491525423728814,0.410958904109589,0.483333333333333,0.431192660550459,0.306122448979592,"H",5.5,3.8,1.73
"6719",4080,"EPL",0.337078651685393,0.3,0.533333333333333,0.857142857142857,0.338983050847458,0.273972602739726,0.316666666666667,0.63302752293578,0.489795918367347,"D",2.25,3.3,3.6
"6726",4087,"EPL",0.348314606741573,0.45,0.8,1.09090909090909,0.415254237288136,0.26027397260274,0.55,0.412844036697248,0.306122448979592,"H",2.25,3.3,3.6
"6731",4092,"EPL",0.662921348314607,0.35,0.466666666666667,0.4,0.516949152542373,0.383561643835616,0.466666666666667,0.495412844036697,0.204081632653061,"A",3.1,3.4,2.45
"6738",4099,"EPL",0.280898876404494,0.25,0.466666666666667,1.35714285714286,0.550847457627119,0.26027397260274,0.266666666666667,0.623853211009174,0.510204081632653,"H",2.2,3.3,3.75
"6741",4102,"EPL",0.382022471910112,0.3,0.533333333333333,1.1,0.38135593220339,0.301369863013699,0.25,0.568807339449541,0.469387755102041,"A",2.2,3.3,3.75
"6744",4105,"EPL",0.707865168539326,0.4,0.666666666666667,0.285714285714286,0.754237288135593,0.36986301369863,0.85,0.504587155963303,0.469387755102041,"A",3.5,3.6,2.15
"6745",4106,"EPL",0.606741573033708,0.3,0.6,0.625,0.584745762711864,0.273972602739726,0.683333333333333,0.486238532110092,0.163265306122449,"A",3.5,3.4,2.25
"6754",4115,"EPL",0.359550561797753,0.35,0.466666666666667,0.866666666666667,0.449152542372881,0.315068493150685,0.316666666666667,0.55045871559633,0.326530612244898,"H",1.73,3.9,5.25
"6757",4118,"EPL",0.629213483146067,0.2,0.4,3,0.525423728813559,0.246575342465753,0.383333333333333,0.651376146788991,0.63265306122449,"H",1.48,4.75,7.5
"6758",4119,"EPL",0.382022471910112,0.3,0.4,0.631578947368421,0.364406779661017,0.164383561643836,0.5,0.467889908256881,0.163265306122449,"A",2.3,3.3,3.5
"6762",4123,"EPL",0.269662921348315,0.4,0.666666666666667,0.214285714285714,0.457627118644068,0.287671232876712,0.45,0.614678899082569,0.285714285714286,"H",0,0,0
"6763",4124,"EPL",0.370786516853933,0.45,0.333333333333333,1.07692307692308,0.567796610169491,0.342465753424658,0.4,0.440366972477064,0.26530612244898,"H",2.75,3.3,2.8
"6771",4132,"EPL",0.359550561797753,0.25,0.266666666666667,0.888888888888889,0.449152542372881,0.328767123287671,0.383333333333333,0.559633027522936,0.285714285714286,"H",2.15,3.5,3.6
"6780",4141,"EPL",0.415730337078652,0.25,0.666666666666667,2.75,0.516949152542373,0.301369863013699,0.233333333333333,0.477064220183486,0.530612244897959,"A",1.4,4.75,10
"6782",4143,"EPL",0.539325842696629,0.55,0.4,0.615384615384615,0.635593220338983,0.397260273972603,0.5,0.44954128440367,0.122448979591837,"D",3.4,3.4,2.1
"6791",4152,"EPL",0.865168539325843,0.85,1,0.0625,0.661016949152542,0.452054794520548,0.416666666666667,0.376146788990826,0.26530612244898,"A",8.5,5,1.33
"6795",4156,"EPL",0.112359550561798,0.15,0.2,1.11764705882353,0.508474576271186,0.36986301369863,0.6,0.63302752293578,0.204081632653061,"A",0,0,0
"6796",4157,"EPL",0.775280898876405,0.55,0.8,0.5,0.694915254237288,0.383561643835616,0.566666666666667,0.36697247706422,0.285714285714286,"H",2.8,3.5,2.6
"6798",4159,"EPL",0.393258426966292,0.15,0.0666666666666667,1.07142857142857,0.398305084745763,0.205479452054795,0.35,0.596330275229358,0.571428571428571,"H",1.7,3.75,6
"6808",4169,"EPL",0.337078651685393,0.25,0.333333333333333,2.22222222222222,0.415254237288136,0.246575342465753,0.55,0.385321100917431,0.428571428571429,"H",2.05,3.6,3.8
"6813",4174,"EPL",0.404494382022472,0.45,0.533333333333333,3.75,0.5,0.342465753424658,0.3,0.504587155963303,0.244897959183673,"H",1.29,6,13
"6826",4187,"EPL",0.449438202247191,0.2,0.2,12,0.550847457627119,0.246575342465753,0.433333333333333,0.431192660550459,0.326530612244898,"H",1.17,9,17
"6831",4192,"EPL",0.269662921348315,0.1,0.2,2,0.474576271186441,0.36986301369863,0.533333333333333,0.559633027522936,0.387755102040816,"H",0,0,0
"6842",4203,"EPL",0.0561797752808989,0.55,0.333333333333333,1.18181818181818,0.559322033898305,0.301369863013699,0.416666666666667,0.394495412844037,0.326530612244898,"D",1.91,3.75,4.33
"6848",4209,"EPL",0.0337078651685393,0.25,0.2,1.33333333333333,0.635593220338983,0.26027397260274,0.5,0.422018348623853,0.428571428571429,"H",2.15,3.4,3.8
"6851",4212,"EPL",0.0337078651685393,0,0.2,2.375,0.5,0.205479452054795,0.3,0.513761467889908,0.36734693877551,"D",1.8,3.75,5
"6858",4219,"EPL",0.146067415730337,0.1,0.4,1.41666666666667,0.449152542372881,0.301369863013699,0.483333333333333,0.55045871559633,0.204081632653061,"H",0,0,0
"6865",4226,"EPL",0.101123595505618,0.45,0.533333333333333,0.526315789473684,0.457627118644068,0.219178082191781,0.416666666666667,0.596330275229358,0.326530612244898,"H",2.25,3.6,3.3
"6867",4228,"EPL",0.112359550561798,0.35,0.466666666666667,0.4,0.754237288135593,0.397260273972603,0.466666666666667,0.467889908256881,0.448979591836735,"A",6,4.2,1.6
"6873",4234,"EPL",0.123595505617978,0.4,0.4,0.375,0.635593220338983,0.328767123287671,0.533333333333333,0.422018348623853,0.571428571428571,"A",5.5,3.8,1.73
"6879",4240,"EPL",0.0786516853932584,0.25,0.333333333333333,1.8,0.661016949152542,0.301369863013699,0.5,0.559633027522936,0.448979591836735,"A",1.75,3.9,5
"6884",4245,"EPL",0.0449438202247191,0.2,0.133333333333333,4,0.576271186440678,0.246575342465753,0.333333333333333,0.458715596330275,0.36734693877551,"H",1.25,6.5,14
"6885",4246,"EPL",0.0786516853932584,0.35,0.266666666666667,19,0.567796610169491,0.273972602739726,0.45,0.44954128440367,0.285714285714286,"H",1.17,8.5,21
"6886",4247,"EPL",0.157303370786517,0.25,0.333333333333333,0.875,0.364406779661017,0.219178082191781,0.216666666666667,0.467889908256881,0.326530612244898,"D",1.75,3.8,5.25
"6890",4251,"EPL",0.179775280898876,0.55,0.8,0.363636363636364,0.601694915254237,0.328767123287671,0.583333333333333,0.55045871559633,0.489795918367347,"D",2.38,3.4,3.25
"6901",4262,"EPL",0.146067415730337,0.4,0.533333333333333,0.6,0.576271186440678,0.356164383561644,0.433333333333333,0.440366972477064,0.408163265306122,"D",4,3.5,2.05
"6903",4264,"EPL",0.134831460674157,0.3,0.466666666666667,1.625,0.584745762711864,0.246575342465753,0.35,0.73394495412844,0.489795918367347,"A",1.7,4,5.5
"6904",4265,"EPL",0.258426966292135,0.25,0.6,1.28571428571429,0.389830508474576,0.301369863013699,0.35,0.513761467889908,0.26530612244898,"H",0,0,0
"6913",4274,"EPL",0.157303370786517,0.3,0.466666666666667,0.647058823529412,0.584745762711864,0.315068493150685,0.466666666666667,0.513761467889908,0.530612244897959,"H",4.33,3.7,1.91
"6920",4281,"EPL",0.112359550561798,0,0.0666666666666667,0.95,0.406779661016949,0.205479452054795,0.45,0.55045871559633,0.285714285714286,"H",2.38,3.4,3.25
"6921",4282,"EPL",0.359550561797753,0.45,0.866666666666667,0.0769230769230769,0.652542372881356,0.410958904109589,0.733333333333333,0.440366972477064,0.693877551020408,"D",9,5,1.4
"6922",4283,"EPL",0.134831460674157,0.35,0.266666666666667,2.66666666666667,0.38135593220339,0.232876712328767,0.416666666666667,0.605504587155963,0.448979591836735,"D",1.8,3.75,5
"6925",4286,"EPL",0.269662921348315,0.5,0.666666666666667,1.5,0.872881355932203,0.534246575342466,0.533333333333333,0.577981651376147,0.36734693877551,"A",3.2,3.6,2.3
